############### P-32 beta spectrum #####
1	0	
0.0855	3.03E-02
0.1710	4.38E-02
0.2566	5.50E-02
0.3421	6.43E-02
0.4276	7.17E-02
0.5131	7.70E-02
0.5986	8.02E-02
0.6842	8.11E-02
0.7697	8.00E-02
0.8552	7.68E-02
0.9407	7.16E-02
1.0262	6.48E-02
1.1118	5.66E-02
1.1973	4.74E-02
1.2828	3.76E-02
1.3683	2.78E-02
1.4538	1.85E-02
1.5394	1.03E-02
1.6249	4.09E-03
1.7104	8.09E-04
