############### P-32 beta spectrum #####
1	0	
0.0428	3.03E-02
0.1283	4.38E-02
0.2138	5.50E-02
0.2994	6.43E-02
0.3849	7.17E-02
0.4704	7.70E-02
0.5559	8.02E-02
0.6414	8.11E-02
0.7270	8.00E-02
0.8125	7.68E-02
0.8980	7.16E-02
0.9835	6.48E-02
1.0690	5.66E-02
1.1546	4.74E-02
1.2401	3.76E-02
1.3256	2.78E-02
1.4111	1.85E-02
1.4966	1.03E-02
1.5822	4.09E-03
1.6677	8.09E-04
